filename,label
aassnaulhq.mp4,0.547118067741394
aayfryxljh.mp4,0.0018184178043156862
acazlolrpz.mp4,0.7129036784172058
adohdulfwb.mp4,0.06093814969062805
ahjnxtiamx.mp4,0.8379044532775879
ajiyrjfyzp.mp4,0.4233796000480652
aktnlyqpah.mp4,0.5199176669120789
alrtntfxtd.mp4,0.3652341067790985
aomqqjipcp.mp4,0.848939061164856
apedduehoy.mp4,0.08764389157295227
apvzjkvnwn.mp4,0.2680926024913788
aqrsylrzgi.mp4,0.4799415171146393
axfhbpkdlc.mp4,0.8090553879737854
ayipraspbn.mp4,0.09965790063142776
bcbqxhziqz.mp4,0.22794322669506073
bcvheslzrq.mp4,0.6599322557449341
bdshuoldwx.mp4,0.5013532638549805
bfdopzvxbi.mp4,0.43252328038215637
bfjsthfhbd.mp4,0.6193673014640808
bjyaxvggle.mp4,0.9470658898353577
bkcyglmfci.mp4,0.459769070148468
bktkwbcawi.mp4,0.8365787267684937
bkuzquigyt.mp4,0.08097188174724579
blnmxntbey.mp4,0.48095813393592834
blszgmxkvu.mp4,0.26934152841567993
bnuwxhfahw.mp4,0.32398396730422974
bofrwgeyjo.mp4,0.8706537485122681
btdxnajogv.mp4,0.05412773787975311
bvpeerislp.mp4,0.3477974832057953
bwdmzwhdnw.mp4,0.9987378716468811
bzvzpwrabw.mp4,0.8951549530029297
cekarydqba.mp4,0.12042012810707092
cekwtyxdoo.mp4,0.6956816911697388
cjkctqqakb.mp4,0.6832699775695801
cnpanmywno.mp4,0.26938581466674805
cnxccbjlct.mp4,0.8578281402587891
coqwgzpbhx.mp4,0.3430193364620209
cosghhimnd.mp4,0.2706795334815979
coujjnypba.mp4,0.8903990983963013
cqhwesrciw.mp4,0.44548842310905457
cqxxumarvp.mp4,0.06328772753477097
csnkohqxdv.mp4,0.7361722588539124
cxsvvnxpyz.mp4,0.2506483793258667
czfqlbcfpa.mp4,0.16823157668113708
dcqodpzomd.mp4,0.7783213257789612
ddtbarpcgo.mp4,0.6072171926498413
demuhxssgl.mp4,0.587692141532898
didzujjhtg.mp4,0.19202253222465515
dkuqbduxev.mp4,0.35818976163864136
dmmvuaikkv.mp4,0.6462239027023315
dnmowthjcj.mp4,0.1758730262517929
doniqevxeg.mp4,0.5793882608413696
dozjwhnedd.mp4,0.9419737458229065
dpevefkefv.mp4,0.2761245369911194
dpmgoiwhuf.mp4,0.3095598816871643
dsnxgrfdmd.mp4,0.25115540623664856
dtozwcapoa.mp4,0.025790443643927574
dvkdfhrpph.mp4,0.5712042450904846
dvtpwatuja.mp4,0.37964192032814026
dvwpvqdflx.mp4,0.4744619131088257
dxfdovivlw.mp4,0.6396475434303284
dxgnpnowgk.mp4,0.001362557872198522
dyjklprkoc.mp4,0.6083091497421265
dzkyxbbqkr.mp4,0.11242164671421051
dzojiwfvba.mp4,0.04862058535218239
ecumyiowzs.mp4,0.5695109367370605
eisofhptvk.mp4,0.7931913137435913
ekboxwrwuv.mp4,0.9475122094154358
ekelfsnqof.mp4,0.4352787733078003
ekvwecwltj.mp4,0.3446817696094513
elackxuccp.mp4,0.3699212372303009
eppyqpgewp.mp4,0.4172019064426422
eqslzbqfea.mp4,0.3484390377998352
eryjktdexi.mp4,0.5647143125534058
esjdyghhog.mp4,0.7237035632133484
esmqxszybs.mp4,0.7797951698303223
espkiocpxq.mp4,0.8391176462173462
etdliwticv.mp4,0.9954375624656677
evysmtpnrf.mp4,0.12053084373474121
eyguqfmgzh.mp4,0.013210393488407135
eywdmustbb.mp4,0.9881158471107483
famlupsgqm.mp4,0.5883360505104065
fddmkqjwsh.mp4,0.9656915068626404
fjrueenjyp.mp4,0.9960776567459106
fjxovgmwnm.mp4,0.4142257571220398
fmhiujydwo.mp4,0.27738165855407715
fmvvmcbdrw.mp4,0.4780755937099457
fneqiqpqvs.mp4,0.2590831518173218
fnxgqcvlsd.mp4,0.40783175826072693
fopjiyxiqd.mp4,0.4072444438934326
fpevfidstw.mp4,0.20662693679332733
fqgypsunzr.mp4,0.9548656940460205
frqfsucgao.mp4,0.08941833674907684
fsdrwikhge.mp4,0.4601390063762665
fwykevubzy.mp4,0.44271427392959595
fxuxxtryjn.mp4,0.6612970232963562
fzvpbrzssi.mp4,0.5081154108047485
gahgyuwzbu.mp4,0.19464771449565887
gbnzicjyhz.mp4,0.9280209541320801
gccnvdoknm.mp4,0.6523270606994629
gcdtglsoqj.mp4,0.3958883583545685
gfcycflhbo.mp4,0.7026463747024536
gfdjzwnpyp.mp4,0.8864051699638367
gfgcwxkbjd.mp4,0.2852764129638672
ggdpclfcgk.mp4,0.9898237586021423
ggzjfrirjh.mp4,0.07981788367033005
ghnpsltzyn.mp4,0.6347650289535522
gkutjglghz.mp4,0.36803966760635376
gochxzemmq.mp4,0.13927049934864044
gpsxfxrjrr.mp4,0.08368349075317383
gqnaxievjx.mp4,0.3973237872123718
gunamloolc.mp4,0.9061868786811829
halvwiltfs.mp4,0.9749386310577393
hbufmvbium.mp4,0.2765052318572998
hcanfkwivl.mp4,0.9739981293678284
hclsparpth.mp4,0.8436011672019958
hefisnapds.mp4,0.49454745650291443
heiyoojifp.mp4,0.5309562087059021
hevcclcklc.mp4,0.5413350462913513
hfsvqabzfq.mp4,0.6945991516113281
hicjuubiau.mp4,0.4052886962890625
hierggamuo.mp4,0.023040100932121277
hitfycdavv.mp4,0.676908552646637
hnfwagcxdf.mp4,0.9243981242179871
honxqdilvv.mp4,0.6188702583312988
hqzwudvhih.mp4,0.9737389087677002
hsbljbsgxr.mp4,0.9386503100395203
hsbwhlolsn.mp4,0.2638513147830963
hszwwswewp.mp4,0.14356082677841187
htzbnroagi.mp4,0.45790156722068787
huvlwkxoxm.mp4,0.23602156341075897
hweshqpfwe.mp4,0.829596996307373
hxwtsaydal.mp4,0.7157946825027466
hyjqolupxn.mp4,0.5017914772033691
hzoiotcykp.mp4,0.6201112270355225
hzssdinxec.mp4,0.4162134826183319
ibxfxggtqh.mp4,0.3267083764076233
icbsahlivv.mp4,0.6325430870056152
igpvrfjdzc.mp4,0.2577495872974396
ihglzxzroo.mp4,0.09563194960355759
iksxzpqxzi.mp4,0.06265106797218323
ilqwcbprqa.mp4,0.28778186440467834
imdmhwkkni.mp4,0.5
iorbtaarte.mp4,0.369480162858963
ipkpxvwroe.mp4,0.7198352217674255
ipvwtgdlre.mp4,0.7377067804336548
irqzdokcws.mp4,0.2929075360298157
itfsvvmslp.mp4,0.8299018144607544
iznnzjvaxc.mp4,0.818239688873291
jawgcggquk.mp4,0.3386635184288025
jhczqfefgw.mp4,0.7229619026184082
jiavqbrkyk.mp4,0.031065339222550392
jiswxuqzyz.mp4,0.20989538729190826
jquevmhdvc.mp4,0.525047242641449
jsbpkpxwew.mp4,0.8290952444076538
jsysgmycsx.mp4,0.7642776966094971
jyfvaequfg.mp4,0.04180557280778885
jyoxdvxpza.mp4,0.3384885787963867
jytrvwlewz.mp4,0.3213396668434143
jzmzdispyo.mp4,0.020725933834910393
kcjvhgvhpt.mp4,0.9763615131378174
keioymnobc.mp4,0.0007699858979322016
kezwvsxxzj.mp4,0.48922550678253174
khpipxnsvx.mp4,0.4112277328968048
kmcdjxmnoa.mp4,0.4411054253578186
kmqkiihrmj.mp4,0.4088635742664337
knxltsvzyu.mp4,0.19000062346458435
kowiwvrjht.mp4,0.6831962466239929
kqlvggiqee.mp4,0.3495023846626282
kvmpmhdxly.mp4,0.37193694710731506
kwfdyqofzw.mp4,0.3908134400844574
lbfqksftuo.mp4,0.9599072337150574
lbigytrrtr.mp4,0.5
lebzjtusnr.mp4,0.46777939796447754
lhvjzhjxdp.mp4,0.9771371483802795
ljauauuyka.mp4,0.3448941707611084
ljouzjaqqe.mp4,0.006267287768423557
llplvmcvbl.mp4,0.19713562726974487
lmdyicksrv.mp4,0.41769176721572876
lnhkjhyhvw.mp4,0.1751786470413208
lnjkpdviqb.mp4,0.5280847549438477
lpgxwdgnio.mp4,0.007823921740055084
lpkgabskbw.mp4,0.9685661792755127
lujvyveojc.mp4,0.329995334148407
lyoslorecs.mp4,0.36215999722480774
mdfndlljvt.mp4,0.9765173196792603
mkmgcxaztt.mp4,0.3273942172527313
mkzaekkvej.mp4,0.2552957832813263
mllzkpgatp.mp4,0.7852205634117126
mnowxangqx.mp4,0.690940260887146
mnzabbkpmt.mp4,0.08525531738996506
mohiqoogpb.mp4,0.007827452383935452
mszblrdprw.mp4,0.6993250250816345
mwnibuujwz.mp4,0.26256024837493896
mwwploizlj.mp4,0.20020607113838196
mxahsihabr.mp4,0.4090556800365448
mxlipjhmqk.mp4,0.04674804210662842
ncmpqwmnzb.mp4,0.5029027462005615
ncoeewrdlo.mp4,0.5889532566070557
ndikguxzek.mp4,0.7198630571365356
nikynwcvuh.mp4,0.8993967175483704
njzshtfmcw.mp4,0.9643598794937134
nkhzxomani.mp4,0.5005819201469421
novarhxpbj.mp4,0.054159969091415405
nplviymzlg.mp4,0.4689730405807495
nswtvttxre.mp4,0.4688747525215149
nthpnwylxo.mp4,0.08516602218151093
nwvloufjty.mp4,0.9677680134773254
nwvsbmyndn.mp4,0.1272585093975067
nxgzmgzkfv.mp4,0.35785889625549316
nxnmkytwze.mp4,0.003932004328817129
nxzgekegsp.mp4,0.8426402807235718
nycmyuzpml.mp4,0.3642101287841797
nymodlmxni.mp4,0.2020452469587326
oaguiggjyv.mp4,0.019195428118109703
ocgdbrgmtq.mp4,0.014633502811193466
oefukgnvel.mp4,0.003428919240832329
oelqpetgwj.mp4,0.7231343984603882
ojsxxkalat.mp4,0.5174198150634766
okgelildpc.mp4,0.8663989305496216
omphqltjdd.mp4,0.1064036637544632
ooafcxxfrs.mp4,0.2835395336151123
oocincvedt.mp4,0.26699328422546387
oojxonbgow.mp4,0.22812436521053314
opvqdabdap.mp4,0.6209725737571716
orekjthsef.mp4,0.678565502166748
orixbcfvdz.mp4,0.9532274007797241
ouaowjmigq.mp4,0.16537657380104065
owaogcehvc.mp4,0.7653182744979858
oyqgwjdwaj.mp4,0.398764044046402
oysopgovhu.mp4,0.5930514335632324
papagllumt.mp4,0.35486453771591187
pcoxcmtroa.mp4,0.3861856162548065
pcyswtgick.mp4,0.43201205134391785
pdswwyyntw.mp4,0.09231746941804886
pdufsewrec.mp4,0.3493063449859619
petmyhjclt.mp4,0.734294593334198
phjvutxpoi.mp4,0.002775526139885187
pqdeutauqc.mp4,0.29343488812446594
pqthmvwonf.mp4,0.7734544277191162
prhmixykhr.mp4,0.5253695249557495
prwsfljdjo.mp4,0.20279067754745483
psesikjaxx.mp4,0.02177608758211136
ptbfnkajyi.mp4,0.8635405898094177
ptbnewtvon.mp4,0.3641509711742401
pxcfrszlgi.mp4,0.1354355663061142
pxjkzvqomp.mp4,0.25196051597595215
qarqtkvgby.mp4,0.38912609219551086
qcbkztamqc.mp4,0.46844741702079773
qclpbcbgeq.mp4,0.4746263027191162
qdqdsaiitt.mp4,0.4261459410190582
qhkzlnzruj.mp4,0.42365607619285583
qhsehzgxqj.mp4,0.9306547045707703
qlqhjcshpk.mp4,0.7762927412986755
qlvsqdroqo.mp4,0.3453870415687561
qooxnxqqjb.mp4,0.29512614011764526
qqnlrngaft.mp4,0.013897959142923355
qsjiypnjwi.mp4,0.9098398089408875
qswlzfgcgj.mp4,0.5845993757247925
qxyrtwozyw.mp4,0.8980107307434082
qyyhuvqmyf.mp4,0.9472268223762512
rcecrgeotc.mp4,0.9778344035148621
rcjfxxhcal.mp4,0.5685265064239502
rerpivllud.mp4,0.9036766290664673
rfjuhbnlro.mp4,0.6391763091087341
rfwxcinshk.mp4,0.8332231640815735
rklawjhbpv.mp4,0.7395237684249878
rktrpsdlci.mp4,0.4170120358467102
rmlzgerevr.mp4,0.45499247312545776
rmufsuogzn.mp4,0.07658934593200684
rnfcjxynfa.mp4,0.8772094249725342
rrrfjhugvb.mp4,0.6875712871551514
rtpbawlmxr.mp4,0.9732382893562317
ruhtnngrqv.mp4,0.0710737407207489
rukyxomwcx.mp4,0.2459789663553238
rvvpazsffd.mp4,0.7938148975372314
rxdoimqble.mp4,0.18195927143096924
ryxaqpfubf.mp4,0.699410080909729
scbdenmaed.mp4,0.5231232643127441
scrbqgpvzz.mp4,0.5597772598266602
sfsayjgzrh.mp4,0.38312312960624695
shnsajrsow.mp4,0.6684442162513733
siebfpwuhu.mp4,0.08923479169607162
sjinmmbipg.mp4,0.9320735931396484
sjkfxrlxxs.mp4,0.688567042350769
sjwywglgym.mp4,0.5580291152000427
sktpeppbkc.mp4,0.32668861746788025
sngjsueuhs.mp4,0.40572381019592285
snlyjbnpgw.mp4,0.5928196907043457
sodvtfqbpf.mp4,0.12284284830093384
sqixhnilfm.mp4,0.9497177600860596
srfefmyjvt.mp4,0.35689541697502136
sufvvwmbha.mp4,0.7733927965164185
swsaoktwgi.mp4,0.8899622559547424
sylnrepacf.mp4,0.6108471751213074
syuxttuyhm.mp4,0.5280887484550476
syxobtuucp.mp4,0.48266759514808655
sznkemeqro.mp4,0.015343600884079933
tejfudfgpq.mp4,0.00468843150883913
temeqbmzxu.mp4,0.5565779209136963
temjefwaas.mp4,0.9282670617103577
tgawasvbbr.mp4,0.06241752952337265
tjuihawuqm.mp4,0.7534548044204712
tjywwgftmv.mp4,0.6585454940795898
toinozytsp.mp4,0.552563488483429
tvhjcfnqtg.mp4,0.8748263716697693
txmnoyiyte.mp4,0.44181740283966064
txnmkabufs.mp4,0.22030635178089142
tyjpjpglgx.mp4,0.4319627285003662
tynfsthodx.mp4,0.4390912353992462
ucthmsajay.mp4,0.374429315328598
udxqbhgvvx.mp4,0.9312310218811035
uhakqelqri.mp4,0.5122793316841125
uhrqlmlclw.mp4,0.03403808921575546
uoccaiathd.mp4,0.7501007318496704
upmgtackuf.mp4,0.31924134492874146
uqvxjfpwdo.mp4,0.9288168549537659
usqqvxcjmg.mp4,0.416891872882843
uubgqnvfdl.mp4,0.6453080177307129
uvrzaczrbx.mp4,0.1185358539223671
uxuvkrjhws.mp4,0.42073261737823486
vajkicalux.mp4,0.10615414381027222
vbcgoyxsvn.mp4,0.3448222279548645
vdtsbqidjb.mp4,0.24889487028121948
vhbbwdflyh.mp4,0.9308812022209167
viteugozpv.mp4,0.041379764676094055
vizerpsvbz.mp4,0.35838523507118225
vjljdfopjg.mp4,0.6408759355545044
vmxfwxgdei.mp4,0.6487721800804138
vnlzxqwthl.mp4,0.031050164252519608
voawxrmqyl.mp4,0.9304239749908447
vokrpfjpeb.mp4,0.08451475948095322
vssmlqoiti.mp4,0.15892525017261505
vtunvalyji.mp4,0.3969636559486389
vurjckblge.mp4,0.45462289452552795
vvfszaosiv.mp4,0.33948367834091187
vwxednhlwz.mp4,0.8561978340148926
wadvzjhwtw.mp4,0.03376961126923561
waucvvmtkq.mp4,0.004262879956513643
wclvkepakb.mp4,0.4115842282772064
wcqvzujamg.mp4,0.48026925325393677
wcssbghcpc.mp4,0.5703525543212891
wcvsqnplsk.mp4,0.751293957233429
wfzjxzhdkj.mp4,0.539264440536499
wixbuuzygv.mp4,0.26182687282562256
wjhpisoeaj.mp4,0.17926384508609772
wmoqzxddkb.mp4,0.5030608773231506
wndursivcx.mp4,0.7472357153892517
wnlubukrki.mp4,0.4315829873085022
wqysrieiqu.mp4,0.137262225151062
wvgviwnwob.mp4,0.7531479597091675
wynotylpnm.mp4,0.34329622983932495
xcruhaccxc.mp4,0.14372935891151428
xdezcezszc.mp4,0.23787905275821686
xhtppuyqdr.mp4,0.5835193395614624
xitgdpzbxv.mp4,0.8283206224441528
xjvxtuakyd.mp4,0.8981910943984985
